article_name|machine_question|human_question|is_yes_no_machine_question|type_machine_question|is_yes_no_human_question|type_human_question|match_yes_no_type_question|match_type_question|f1_char_score|jaccard_similarity|jaccard_similarity_bigrams|overlap_coefficient
Alessandro_Volta|What was Volta's main motivation for living alone?|How long was Alessandro Volta a professor at the University of Pavia?|0|What/Where/Who|0|How|1|0|0.7727272727272727|0.052631578947368474|0.0|0.125
Alessandro_Volta|What was Volta's main motivation for living alone?|How long was Alessandro Volta a professor at the University of Pavia?|0|What/Where/Who|0|How|1|0|0.7727272727272727|0.052631578947368474|0.0|0.125
Alessandro_Volta|What was Volta's main motivation for living alone?|Was Alessandro Volta an Egyptian?|0|What/Where/Who|1|Yes/No|0|0|0.717948717948718|0.08333333333333337|0.0|0.2
Alessandro_Volta|What was Volta's main motivation for living alone?|Was Alessandro Volta an Egyptian?|0|What/Where/Who|1|Yes/No|0|0|0.717948717948718|0.08333333333333337|0.0|0.2
Alessandro_Volta|What was Volta's main motivation for living alone?|Was Volta taught in public schools?|0|What/Where/Who|1|Yes/No|0|0|0.7027027027027027|0.07692307692307687|0.0|0.16666666666666666
Alessandro_Volta|What was Volta's main motivation for living alone?|Was Volta taught in public schools?|0|What/Where/Who|1|Yes/No|0|0|0.7027027027027027|0.07692307692307687|0.0|0.16666666666666666
Alessandro_Volta|What was Volta's main motivation for living alone?|Was Volta made a count in 1810?|0|What/Where/Who|1|Yes/No|0|0|0.6666666666666667|0.0714285714285714|0.0|0.14285714285714285
Alessandro_Volta|What was Volta's main motivation for living alone?|Was Volta made a count in 1810?|0|What/Where/Who|1|Yes/No|0|0|0.6666666666666667|0.0714285714285714|0.0|0.14285714285714285
Alessandro_Volta|What was Volta's main motivation for living alone?|Who made Volta a count?|0|What/Where/Who|0|What/Where/Who|1|1|0.6857142857142857|0.0|0.0|0.0
Alessandro_Volta|What was Volta's main motivation for living alone?|Who made Volta a count?|0|What/Where/Who|0|What/Where/Who|1|1|0.6857142857142857|0.0|0.0|0.0
Alessandro_Volta|What was Volta's main motivation for living alone?|Where was Volta born?|0|What/Where/Who|0|What/Where/Who|1|1|0.8|0.09090909090909094|0.0|0.25
Alessandro_Volta|What was Volta's main motivation for living alone?|Where was Volta born?|0|What/Where/Who|0|What/Where/Who|1|1|0.8|0.09090909090909094|0.0|0.25
Alessandro_Volta|What was Volta's main motivation for living alone?|When did Volta retire?|0|What/Where/Who|0|When/Why|1|0|0.7647058823529412|0.0|0.0|0.0
Alessandro_Volta|What was Volta's main motivation for living alone?|When did Volta retire?|0|What/Where/Who|0|When/Why|1|0|0.7647058823529412|0.0|0.0|0.0
Alessandro_Volta|What was Volta's main motivation for living alone?|A year before improving and popularizing the electrophorus, what did Volta become?|0|What/Where/Who|0|Open-Ended|1|0|0.7659574468085106|0.052631578947368474|0.0|0.125
Alessandro_Volta|What was Volta's main motivation for living alone?|Was Volta buried where he died or was he buried someplace else?|0|What/Where/Who|1|Choice|0|0|0.75|0.0625|0.0|0.125
Alessandro_Volta|What was Volta's main motivation for living alone?|Was Volta buried where he died or was he buried someplace else?|0|What/Where/Who|1|Choice|0|0|0.75|0.0625|0.0|0.125
Alessandro_Volta|What was Volta's main motivation for living alone?|Did Volta marry before he became professor of experimental physics at the University of Pavia?|0|What/Where/Who|1|Yes/No|0|0|0.7111111111111111|0.0|0.0|0.0
Alessandro_Volta|What was Volta's main motivation for living alone?|Did Volta marry before he became professor of experimental physics at the University of Pavia?|0|What/Where/Who|1|Yes/No|0|0|0.7111111111111111|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Volta an Italian physicist?|0|When/Why|1|Yes/No|0|0|0.6666666666666667|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Volta an Italian physicist?|0|When/Why|1|Yes/No|0|0|0.6666666666666667|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Is Volta buried in the city of Pittsburgh?|0|When/Why|1|Yes/No|0|0|0.8205128205128205|0.11111111111111116|0.0|0.25
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Is Volta buried in the city of Pittsburgh?|0|When/Why|1|Yes/No|0|0|0.8205128205128205|0.11111111111111116|0.0|0.25
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Did Volta have a passion for the study of electricity?|0|When/Why|1|Yes/No|0|0|0.7368421052631577|0.1578947368421053|0.0|0.3
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Did Volta have a passion for the study of electricity?|0|When/Why|1|Yes/No|0|0|0.7368421052631577|0.1578947368421053|0.0|0.3
Alessandro_Volta|When did the series of illnesses that led to his death begin?|What is the battery made by Volta credited to be?|0|When/Why|0|What/Where/Who|1|0|0.7999999999999999|0.09999999999999998|0.0|0.2
Alessandro_Volta|When did the series of illnesses that led to his death begin?|What is the battery made by Volta credited to be?|0|When/Why|0|What/Where/Who|1|0|0.7999999999999999|0.09999999999999998|0.0|0.2
Alessandro_Volta|When did the series of illnesses that led to his death begin?|What important electrical unit was named in honor of Volta?|0|When/Why|0|What/Where/Who|1|0|0.7894736842105262|0.04761904761904767|0.0|0.1
Alessandro_Volta|When did the series of illnesses that led to his death begin?|What important electrical unit was named in honor of Volta?|0|When/Why|0|What/Where/Who|1|0|0.7894736842105262|0.04761904761904767|0.0|0.1
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Where did Volta enter retirement?|0|When/Why|0|What/Where/Who|1|0|0.8125|0.0625|0.0|0.2
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Where did Volta enter retirement?|0|When/Why|0|What/Where/Who|1|0|0.8125|0.0625|0.0|0.2
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Is it a disadvantage for something to be unsafe to handle?|0|When/Why|1|Yes/No|0|0|0.8648648648648648|0.04761904761904767|0.0|0.1
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Is it a disadvantage for something to be unsafe to handle?|0|When/Why|1|Yes/No|0|0|0.8648648648648648|0.04761904761904767|0.0|0.1
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Lombardy under Napoleon's rule in 1800?|0|When/Why|1|Yes/No|0|0|0.65|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Lombardy under Napoleon's rule in 1800?|0|When/Why|1|Yes/No|0|0|0.65|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was the Italian 10.000 lira banknote created before the euro?|0|When/Why|1|Yes/No|0|0|0.7999999999999999|0.050000000000000044|0.0|0.1111111111111111
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was the Italian 10.000 lira banknote created before the euro?|0|When/Why|1|Yes/No|0|0|0.7999999999999999|0.050000000000000044|0.0|0.1111111111111111
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Alessandro Volta a professor of chemistry?|0|When/Why|1|Yes/No|0|0|0.7894736842105262|0.05555555555555558|0.0|0.14285714285714285
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Alessandro Volta a professor of chemistry?|0|When/Why|1|Yes/No|0|0|0.7894736842105262|0.05555555555555558|0.0|0.14285714285714285
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Did Alessandro Volta invent the remotely operated pistol?|0|When/Why|1|Yes/No|0|0|0.7027027027027027|0.11111111111111116|0.0|0.25
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Did Alessandro Volta invent the remotely operated pistol?|0|When/Why|1|Yes/No|0|0|0.7027027027027027|0.11111111111111116|0.0|0.25
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Alessandro Volta taught in public schools?|0|When/Why|1|Yes/No|0|0|0.8421052631578947|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Alessandro Volta taught in public schools?|0|When/Why|1|Yes/No|0|0|0.8421052631578947|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Who did Alessandro Volta marry?|0|When/Why|0|What/Where/Who|1|0|0.7999999999999999|0.0625|0.0|0.2
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Who did Alessandro Volta marry?|0|When/Why|0|What/Where/Who|1|0|0.7999999999999999|0.0625|0.0|0.2
Alessandro_Volta|When did the series of illnesses that led to his death begin?|What did Alessandro Volta invent in 1800?|0|When/Why|0|What/Where/Who|1|0|0.7567567567567567|0.05555555555555558|0.0|0.14285714285714285
Alessandro_Volta|When did the series of illnesses that led to his death begin?|What did Alessandro Volta invent in 1800?|0|When/Why|0|What/Where/Who|1|0|0.7567567567567567|0.05555555555555558|0.0|0.14285714285714285
Alessandro_Volta|When did the series of illnesses that led to his death begin?|What is the battery made by Alessandro Volta credited as?|0|When/Why|0|What/Where/Who|1|0|0.8108108108108107|0.04761904761904767|0.0|0.1
Alessandro_Volta|When did the series of illnesses that led to his death begin?|What is the battery made by Alessandro Volta credited as?|0|When/Why|0|What/Where/Who|1|0|0.8108108108108107|0.04761904761904767|0.0|0.1
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Did Alessandro Volta die and retire in the same place?|0|When/Why|1|Yes/No|0|0|0.7222222222222222|0.09999999999999998|0.0|0.2
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Did Alessandro Volta die and retire in the same place?|0|When/Why|1|Yes/No|0|0|0.7222222222222222|0.09999999999999998|0.0|0.2
Alessandro_Volta|When did the series of illnesses that led to his death begin?|When did Alessandro Volta improve  and popularize the electrophorus?|0|When/Why|0|When/Why|1|1|0.717948717948718|0.16666666666666663|0.05555555555555558|0.3333333333333333
Alessandro_Volta|When did the series of illnesses that led to his death begin?|When did Alessandro Volta improve  and popularize the electrophorus?|0|When/Why|0|When/Why|1|1|0.717948717948718|0.16666666666666663|0.05555555555555558|0.3333333333333333
Alessandro_Volta|When did the series of illnesses that led to his death begin?|How long was Alessandro Volta a professor at the University of Pavia?|0|When/Why|0|How|1|0|0.7317073170731708|0.09090909090909094|0.0|0.16666666666666666
Alessandro_Volta|When did the series of illnesses that led to his death begin?|How long was Alessandro Volta a professor at the University of Pavia?|0|When/Why|0|How|1|0|0.7317073170731708|0.09090909090909094|0.0|0.16666666666666666
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Alessandro Volta an Egyptian?|0|When/Why|1|Yes/No|0|0|0.7777777777777778|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Alessandro Volta an Egyptian?|0|When/Why|1|Yes/No|0|0|0.7777777777777778|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Volta taught in public schools?|0|When/Why|1|Yes/No|0|0|0.7647058823529412|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Volta taught in public schools?|0|When/Why|1|Yes/No|0|0|0.7647058823529412|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Volta made a count in 1810?|0|When/Why|1|Yes/No|0|0|0.6666666666666667|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Volta made a count in 1810?|0|When/Why|1|Yes/No|0|0|0.6666666666666667|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Who made Volta a count?|0|When/Why|0|What/Where/Who|1|0|0.6875|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Who made Volta a count?|0|When/Why|0|What/Where/Who|1|0|0.6875|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Where was Volta born?|0|When/Why|0|What/Where/Who|1|0|0.8125|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Where was Volta born?|0|When/Why|0|What/Where/Who|1|0|0.8125|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|When did Volta retire?|0|When/Why|0|When/Why|1|1|0.8387096774193549|0.1428571428571429|0.07692307692307687|0.5
Alessandro_Volta|When did the series of illnesses that led to his death begin?|When did Volta retire?|0|When/Why|0|When/Why|1|1|0.8387096774193549|0.1428571428571429|0.07692307692307687|0.5
Alessandro_Volta|When did the series of illnesses that led to his death begin?|A year before improving and popularizing the electrophorus, what did Volta become?|0|When/Why|0|Open-Ended|1|0|0.7272727272727272|0.09090909090909094|0.0|0.16666666666666666
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Volta buried where he died or was he buried someplace else?|0|When/Why|1|Choice|0|0|0.7567567567567567|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Was Volta buried where he died or was he buried someplace else?|0|When/Why|1|Choice|0|0|0.7567567567567567|0.0|0.0|0.0
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Did Volta marry before he became professor of experimental physics at the University of Pavia?|0|When/Why|1|Yes/No|0|0|0.7142857142857143|0.13043478260869568|0.0|0.25
Alessandro_Volta|When did the series of illnesses that led to his death begin?|Did Volta marry before he became professor of experimental physics at the University of Pavia?|0|When/Why|1|Yes/No|0|0|0.7142857142857143|0.13043478260869568|0.0|0.25
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Volta an Italian physicist?|0|What/Where/Who|1|Yes/No|0|0|0.7777777777777777|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Volta an Italian physicist?|0|What/Where/Who|1|Yes/No|0|0|0.7777777777777777|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Is Volta buried in the city of Pittsburgh?|0|What/Where/Who|1|Yes/No|0|0|0.761904761904762|0.2142857142857143|0.0|0.375
Alessandro_Volta|What is the name of the SI unit of electric potential?|Is Volta buried in the city of Pittsburgh?|0|What/Where/Who|1|Yes/No|0|0|0.761904761904762|0.2142857142857143|0.0|0.375
Alessandro_Volta|What is the name of the SI unit of electric potential?|Did Volta have a passion for the study of electricity?|0|What/Where/Who|1|Yes/No|0|0|0.7804878048780488|0.11764705882352944|0.0|0.2222222222222222
Alessandro_Volta|What is the name of the SI unit of electric potential?|Did Volta have a passion for the study of electricity?|0|What/Where/Who|1|Yes/No|0|0|0.7804878048780488|0.11764705882352944|0.0|0.2222222222222222
Alessandro_Volta|What is the name of the SI unit of electric potential?|What is the battery made by Volta credited to be?|0|What/Where/Who|0|What/Where/Who|1|1|0.7368421052631577|0.1875|0.11764705882352944|0.3333333333333333
Alessandro_Volta|What is the name of the SI unit of electric potential?|What is the battery made by Volta credited to be?|0|What/Where/Who|0|What/Where/Who|1|1|0.7368421052631577|0.1875|0.11764705882352944|0.3333333333333333
Alessandro_Volta|What is the name of the SI unit of electric potential?|What important electrical unit was named in honor of Volta?|0|What/Where/Who|0|What/Where/Who|1|1|0.8780487804878048|0.1875|0.0|0.3333333333333333
Alessandro_Volta|What is the name of the SI unit of electric potential?|What important electrical unit was named in honor of Volta?|0|What/Where/Who|0|What/Where/Who|1|1|0.8780487804878048|0.1875|0.0|0.3333333333333333
Alessandro_Volta|What is the name of the SI unit of electric potential?|Where did Volta enter retirement?|0|What/Where/Who|0|What/Where/Who|1|1|0.7428571428571429|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Where did Volta enter retirement?|0|What/Where/Who|0|What/Where/Who|1|1|0.7428571428571429|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Is it a disadvantage for something to be unsafe to handle?|0|What/Where/Who|1|Yes/No|0|0|0.8000000000000002|0.05555555555555558|0.0|0.1111111111111111
Alessandro_Volta|What is the name of the SI unit of electric potential?|Is it a disadvantage for something to be unsafe to handle?|0|What/Where/Who|1|Yes/No|0|0|0.8000000000000002|0.05555555555555558|0.0|0.1111111111111111
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Lombardy under Napoleon's rule in 1800?|0|What/Where/Who|1|Yes/No|0|0|0.6511627906976744|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Lombardy under Napoleon's rule in 1800?|0|What/Where/Who|1|Yes/No|0|0|0.6511627906976744|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was the Italian 10.000 lira banknote created before the euro?|0|What/Where/Who|1|Yes/No|0|0|0.7906976744186046|0.05882352941176472|0.0|0.1111111111111111
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was the Italian 10.000 lira banknote created before the euro?|0|What/Where/Who|1|Yes/No|0|0|0.7906976744186046|0.05882352941176472|0.0|0.1111111111111111
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Alessandro Volta a professor of chemistry?|0|What/Where/Who|1|Yes/No|0|0|0.8292682926829269|0.06666666666666665|0.0|0.14285714285714285
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Alessandro Volta a professor of chemistry?|0|What/Where/Who|1|Yes/No|0|0|0.8292682926829269|0.06666666666666665|0.0|0.14285714285714285
Alessandro_Volta|What is the name of the SI unit of electric potential?|Did Alessandro Volta invent the remotely operated pistol?|0|What/Where/Who|1|Yes/No|0|0|0.7|0.0625|0.0|0.125
Alessandro_Volta|What is the name of the SI unit of electric potential?|Did Alessandro Volta invent the remotely operated pistol?|0|What/Where/Who|1|Yes/No|0|0|0.7|0.0625|0.0|0.125
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Alessandro Volta taught in public schools?|0|What/Where/Who|1|Yes/No|0|0|0.7804878048780488|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Alessandro Volta taught in public schools?|0|What/Where/Who|1|Yes/No|0|0|0.7804878048780488|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Who did Alessandro Volta marry?|0|What/Where/Who|0|What/Where/Who|1|1|0.7368421052631577|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Who did Alessandro Volta marry?|0|What/Where/Who|0|What/Where/Who|1|1|0.7368421052631577|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|What did Alessandro Volta invent in 1800?|0|What/Where/Who|0|What/Where/Who|1|1|0.65|0.06666666666666665|0.0|0.14285714285714285
Alessandro_Volta|What is the name of the SI unit of electric potential?|What did Alessandro Volta invent in 1800?|0|What/Where/Who|0|What/Where/Who|1|1|0.65|0.06666666666666665|0.0|0.14285714285714285
Alessandro_Volta|What is the name of the SI unit of electric potential?|What is the battery made by Alessandro Volta credited as?|0|What/Where/Who|0|What/Where/Who|1|1|0.75|0.1875|0.11764705882352944|0.3333333333333333
Alessandro_Volta|What is the name of the SI unit of electric potential?|What is the battery made by Alessandro Volta credited as?|0|What/Where/Who|0|What/Where/Who|1|1|0.75|0.1875|0.11764705882352944|0.3333333333333333
Alessandro_Volta|What is the name of the SI unit of electric potential?|Did Alessandro Volta die and retire in the same place?|0|What/Where/Who|1|Yes/No|0|0|0.7692307692307692|0.05555555555555558|0.0|0.1111111111111111
Alessandro_Volta|What is the name of the SI unit of electric potential?|Did Alessandro Volta die and retire in the same place?|0|What/Where/Who|1|Yes/No|0|0|0.7692307692307692|0.05555555555555558|0.0|0.1111111111111111
Alessandro_Volta|What is the name of the SI unit of electric potential?|When did Alessandro Volta improve  and popularize the electrophorus?|0|What/Where/Who|0|When/Why|1|0|0.8095238095238095|0.05882352941176472|0.0|0.1111111111111111
Alessandro_Volta|What is the name of the SI unit of electric potential?|When did Alessandro Volta improve  and popularize the electrophorus?|0|What/Where/Who|0|When/Why|1|0|0.8095238095238095|0.05882352941176472|0.0|0.1111111111111111
Alessandro_Volta|What is the name of the SI unit of electric potential?|How long was Alessandro Volta a professor at the University of Pavia?|0|What/Where/Who|0|How|1|0|0.6363636363636365|0.10526315789473684|0.0|0.2222222222222222
Alessandro_Volta|What is the name of the SI unit of electric potential?|How long was Alessandro Volta a professor at the University of Pavia?|0|What/Where/Who|0|How|1|0|0.6363636363636365|0.10526315789473684|0.0|0.2222222222222222
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Alessandro Volta an Egyptian?|0|What/Where/Who|1|Yes/No|0|0|0.6666666666666667|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Alessandro Volta an Egyptian?|0|What/Where/Who|1|Yes/No|0|0|0.6666666666666667|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Volta taught in public schools?|0|What/Where/Who|1|Yes/No|0|0|0.7567567567567567|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Volta taught in public schools?|0|What/Where/Who|1|Yes/No|0|0|0.7567567567567567|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Volta made a count in 1810?|0|What/Where/Who|1|Yes/No|0|0|0.717948717948718|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Volta made a count in 1810?|0|What/Where/Who|1|Yes/No|0|0|0.717948717948718|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Who made Volta a count?|0|What/Where/Who|0|What/Where/Who|1|1|0.7428571428571429|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Who made Volta a count?|0|What/Where/Who|0|What/Where/Who|1|1|0.7428571428571429|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Where was Volta born?|0|What/Where/Who|0|What/Where/Who|1|1|0.6857142857142857|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Where was Volta born?|0|What/Where/Who|0|What/Where/Who|1|1|0.6857142857142857|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|When did Volta retire?|0|What/Where/Who|0|When/Why|1|0|0.7058823529411764|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|When did Volta retire?|0|What/Where/Who|0|When/Why|1|0|0.7058823529411764|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|A year before improving and popularizing the electrophorus, what did Volta become?|0|What/Where/Who|0|Open-Ended|1|0|0.723404255319149|0.10526315789473684|0.0|0.2222222222222222
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Volta buried where he died or was he buried someplace else?|0|What/Where/Who|1|Choice|0|0|0.8000000000000002|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Was Volta buried where he died or was he buried someplace else?|0|What/Where/Who|1|Choice|0|0|0.8000000000000002|0.0|0.0|0.0
Alessandro_Volta|What is the name of the SI unit of electric potential?|Did Volta marry before he became professor of experimental physics at the University of Pavia?|0|What/Where/Who|1|Yes/No|0|0|0.7111111111111111|0.09523809523809523|0.0|0.2222222222222222
Alessandro_Volta|What is the name of the SI unit of electric potential?|Did Volta marry before he became professor of experimental physics at the University of Pavia?|0|What/Where/Who|1|Yes/No|0|0|0.7111111111111111|0.09523809523809523|0.0|0.2222222222222222
Alessandro_Volta|When was Volta born?|Was Volta an Italian physicist?|0|When/Why|1|Yes/No|0|0|0.7096774193548386|0.2857142857142857|0.0|0.5
Alessandro_Volta|When was Volta born?|Was Volta an Italian physicist?|0|When/Why|1|Yes/No|0|0|0.7096774193548386|0.2857142857142857|0.0|0.5
Alessandro_Volta|When was Volta born?|Is Volta buried in the city of Pittsburgh?|0|When/Why|1|Yes/No|0|0|0.7027027027027029|0.09090909090909094|0.0|0.25
Alessandro_Volta|When was Volta born?|Is Volta buried in the city of Pittsburgh?|0|When/Why|1|Yes/No|0|0|0.7027027027027029|0.09090909090909094|0.0|0.25
Alessandro_Volta|When was Volta born?|Did Volta have a passion for the study of electricity?|0|When/Why|1|Yes/No|0|0|0.6666666666666666|0.07692307692307687|0.0|0.25
Alessandro_Volta|When was Volta born?|Did Volta have a passion for the study of electricity?|0|When/Why|1|Yes/No|0|0|0.6666666666666666|0.07692307692307687|0.0|0.25
Alessandro_Volta|When was Volta born?|What is the battery made by Volta credited to be?|0|When/Why|0|What/Where/Who|1|0|0.7878787878787877|0.07692307692307687|0.0|0.25
Alessandro_Volta|When was Volta born?|What is the battery made by Volta credited to be?|0|When/Why|0|What/Where/Who|1|0|0.7878787878787877|0.07692307692307687|0.0|0.25
Alessandro_Volta|When was Volta born?|What important electrical unit was named in honor of Volta?|0|When/Why|0|What/Where/Who|1|0|0.7777777777777778|0.16666666666666663|0.0|0.5
Alessandro_Volta|When was Volta born?|What important electrical unit was named in honor of Volta?|0|When/Why|0|What/Where/Who|1|0|0.7777777777777778|0.16666666666666663|0.0|0.5
Alessandro_Volta|When was Volta born?|Where did Volta enter retirement?|0|When/Why|0|What/Where/Who|1|0|0.8000000000000002|0.125|0.0|0.25
Alessandro_Volta|When was Volta born?|Where did Volta enter retirement?|0|When/Why|0|What/Where/Who|1|0|0.8000000000000002|0.125|0.0|0.25
Alessandro_Volta|When was Volta born?|Is it a disadvantage for something to be unsafe to handle?|0|When/Why|1|Yes/No|0|0|0.6857142857142857|0.0|0.0|0.0
Alessandro_Volta|When was Volta born?|Is it a disadvantage for something to be unsafe to handle?|0|When/Why|1|Yes/No|0|0|0.6857142857142857|0.0|0.0|0.0
Alessandro_Volta|When was Volta born?|Was Lombardy under Napoleon's rule in 1800?|0|When/Why|1|Yes/No|0|0|0.5789473684210527|0.09999999999999998|0.0|0.25
Alessandro_Volta|When was Volta born?|Was Lombardy under Napoleon's rule in 1800?|0|When/Why|1|Yes/No|0|0|0.5789473684210527|0.09999999999999998|0.0|0.25
Alessandro_Volta|When was Volta born?|Was the Italian 10.000 lira banknote created before the euro?|0|When/Why|1|Yes/No|0|0|0.6842105263157895|0.08333333333333337|0.0|0.25
Alessandro_Volta|When was Volta born?|Was the Italian 10.000 lira banknote created before the euro?|0|When/Why|1|Yes/No|0|0|0.6842105263157895|0.08333333333333337|0.0|0.25
Alessandro_Volta|When was Volta born?|Was Alessandro Volta a professor of chemistry?|0|When/Why|1|Yes/No|0|0|0.7222222222222222|0.2222222222222222|0.0|0.5
Alessandro_Volta|When was Volta born?|Was Alessandro Volta a professor of chemistry?|0|When/Why|1|Yes/No|0|0|0.7222222222222222|0.2222222222222222|0.0|0.5
Alessandro_Volta|When was Volta born?|Did Alessandro Volta invent the remotely operated pistol?|0|When/Why|1|Yes/No|0|0|0.6857142857142857|0.09090909090909094|0.0|0.25
Alessandro_Volta|When was Volta born?|Did Alessandro Volta invent the remotely operated pistol?|0|When/Why|1|Yes/No|0|0|0.6857142857142857|0.09090909090909094|0.0|0.25
Alessandro_Volta|When was Volta born?|Was Alessandro Volta taught in public schools?|0|When/Why|1|Yes/No|0|0|0.7777777777777778|0.2222222222222222|0.0|0.5
Alessandro_Volta|When was Volta born?|Was Alessandro Volta taught in public schools?|0|When/Why|1|Yes/No|0|0|0.7777777777777778|0.2222222222222222|0.0|0.5
Alessandro_Volta|When was Volta born?|Who did Alessandro Volta marry?|0|When/Why|0|What/Where/Who|1|0|0.7878787878787877|0.125|0.0|0.25
Alessandro_Volta|When was Volta born?|Who did Alessandro Volta marry?|0|When/Why|0|What/Where/Who|1|0|0.7878787878787877|0.125|0.0|0.25
Alessandro_Volta|When was Volta born?|What did Alessandro Volta invent in 1800?|0|When/Why|0|What/Where/Who|1|0|0.7428571428571429|0.09999999999999998|0.0|0.25
Alessandro_Volta|When was Volta born?|What did Alessandro Volta invent in 1800?|0|When/Why|0|What/Where/Who|1|0|0.7428571428571429|0.09999999999999998|0.0|0.25
Alessandro_Volta|When was Volta born?|What is the battery made by Alessandro Volta credited as?|0|When/Why|0|What/Where/Who|1|0|0.8|0.07692307692307687|0.0|0.25
Alessandro_Volta|When was Volta born?|What is the battery made by Alessandro Volta credited as?|0|When/Why|0|What/Where/Who|1|0|0.8|0.07692307692307687|0.0|0.25
